hour,value
369,0.0002382121
370,0.0002603855
371,0.0002743231
372,0.0002790753
373,0.0002743182
374,0.0002603761
375,0.0002381992
376,0.0002092989
377,0.0001756447
378,0.0001395300
379,0.0001034161
380,0.0000697637
381,0.0000408663
382,0.0000186928
383,0.0000047542
384,0.0000000000
385,0.0000047541
386,0.0000186921
387,0.0000408640
388,0.0000697585
389,0.0001034064
390,0.0001395145
391,0.0001756218
392,0.0002092677
393,0.0002381593
394,0.0002603276
395,0.0002742620
396,0.0002790130
397,0.0002742568
398,0.0002603176
399,0.0002381456
400,0.0002092517
401,0.0001756049
402,0.0001394984
403,0.0001033925
404,0.0000697478
405,0.0000408569
406,0.0000186885
407,0.0000047531
408,0.0000000000
409,0.0000047530
410,0.0000186878
411,0.0000408545
412,0.0000697423
413,0.0001033823
414,0.0001394819
415,0.0001755807
416,0.0002092186
417,0.0002381033
418,0.0002602662
419,0.0002741972
420,0.0002789469
421,0.0002741916
422,0.0002602557
423,0.0002380888
424,0.0002092016
425,0.0001755628
426,0.0001394649
427,0.0001033676
428,0.0000697310
429,0.0000408471
430,0.0000186840
431,0.0000047519
432,0.0000000000
433,0.0000047518
434,0.0000186832
435,0.0000408445
436,0.0000697252
437,0.0001033569
438,0.0001394474
439,0.0001755372
440,0.0002091667
441,0.0002380440
442,0.0002602013
443,0.0002741287
444,0.0002788770
445,0.0002741228
446,0.0002601902
447,0.0002380287
448,0.0002091487
449,0.0001755184
450,0.0001394295
451,0.0001033413
452,0.0000697132
453,0.0000408366
454,0.0000186792
455,0.0000047507
456,0.0000000000
457,0.0000023753
458,0.0000093392
459,0.0000204170
460,0.0000348535
461,0.0000516650
462,0.0000697055
463,0.0000877457
464,0.0001045560
465,0.0001189908
466,0.0001300665
467,0.0001370282
468,0.0001394017
469,0.0001370251
470,0.0001300606
471,0.0001189827
472,0.0001045465
473,0.0000877358
474,0.0000696961
475,0.0000516568
476,0.0000348473
477,0.0000204128
478,0.0000093371
479,0.0000023747
480,0.0000000000
481,0.0000023746
482,0.0000093366
483,0.0000204114
484,0.0000348440
485,0.0000516509
486,0.0000696864
487,0.0000877216
488,0.0001045272
489,0.0001189580
490,0.0001300305
491,0.0001369903
492,0.0001393630
493,0.0001369871
494,0.0001300244
495,0.0001189495
496,0.0001045173
497,0.0000877112
498,0.0000696765
499,0.0000516423
500,0.0000348374
501,0.0000204070
502,0.0000093344
503,0.0000023740
504,0.0000000000
505,0.0000047479
506,0.0000186680
507,0.0000408111
508,0.0000696681
509,0.0001032721
510,0.0001393328
511,0.0001753926
512,0.0002089941
513,0.0002378472
514,0.0002599857
515,0.0002739011
516,0.0002786450
517,0.0002738943
518,0.0002599729
519,0.0002378295
520,0.0002089733
521,0.0001753709
522,0.0001393121
523,0.0001032542
524,0.0000696543
525,0.0000408020
526,0.0000186633
527,0.0000047466
528,0.0000000000
529,0.0000047465
530,0.0000186624
531,0.0000407989
532,0.0000696472
533,0.0001032411
534,0.0001392909
535,0.0001753398
536,0.0002089310
537,0.0002377753
538,0.0002599070
539,0.0002738180
540,0.0002785603
541,0.0002738109
542,0.0002598935
543,0.0002377568
544,0.0002089093
545,0.0001753171
546,0.0001392693
547,0.0001032224
548,0.0000696328
549,0.0000407894
550,0.0000186576
551,0.0000047452
552,0.0000000000
553,0.0000047450
554,0.0000186566
555,0.0000407862
556,0.0000696254
557,0.0001032087
558,0.0001392472
559,0.0001752846
560,0.0002088652
561,0.0002377002
562,0.0002598248
563,0.0002737312
564,0.0002784719
565,0.0002737238
566,0.0002598108
567,0.0002376810
568,0.0002088426
569,0.0001752610
570,0.0001392246
571,0.0001031892
572,0.0000696104
573,0.0000407763
574,0.0000186515
575,0.0000047436
576,0.0000000000
577,0.0000047435
578,0.0000186505
579,0.0000407729
580,0.0000696027
581,0.0001031750
582,0.0001392016
583,0.0001752272
584,0.0002087966
585,0.0002376221
586,0.0002597393
587,0.0002736409
588,0.0002783799
589,0.0002736333
590,0.0002597247
591,0.0002376021
592,0.0002087732
593,0.0001752026
594,0.0001391782
595,0.0001031547
596,0.0000695871
597,0.0000407626
598,0.0000186453
599,0.0000047420
600,0.0000000000
601,0.0000047419
602,0.0000186442
603,0.0000407591
604,0.0000695791
605,0.0001031400
606,0.0001391543
607,0.0001751675
608,0.0002087254
609,0.0002375409
610,0.0002596503
611,0.0002735471
612,0.0002782843
613,0.0002735391
614,0.0002596352
615,0.0002375201
616,0.0002087010
617,0.0001751420
618,0.0001391299
619,0.0001031189
620,0.0000695629
621,0.0000407484
622,0.0000186388
623,0.0000047404
624,0.0000000000
625,0.0000023701
626,0.0000093188
627,0.0000203724
628,0.0000347773
629,0.0000515518
630,0.0000695526
631,0.0000875528
632,0.0001043257
633,0.0001187283
634,0.0001297790
635,0.0001367249
636,0.0001390926
637,0.0001367208
638,0.0001297712
639,0.0001187175
640,0.0001043131
641,0.0000875395
642,0.0000695399
643,0.0000515409
644,0.0000347689
645,0.0000203668
646,0.0000093160
647,0.0000023693
648,0.0000000000
649,0.0000023693
650,0.0000093154
651,0.0000203650
652,0.0000347646
653,0.0000515330
654,0.0000695271
655,0.0000875207
656,0.0001042874
657,0.0001186847
658,0.0001297313
659,0.0001366745
660,0.0001390412
661,0.0001366702
662,0.0001297231
663,0.0001186735
664,0.0001042744
665,0.0000875070
666,0.0000695140
667,0.0000515217
668,0.0000347559
669,0.0000203592
670,0.0000093125
671,0.0000023684
672,0.0000000000
673,0.0000047367
674,0.0000186239
675,0.0000407146
676,0.0000695030
677,0.0001030269
678,0.0001390015
679,0.0001749750
680,0.0002084956
681,0.0002372790
682,0.0002593637
683,0.0002732447
684,0.0002779762
685,0.0002732359
686,0.0002593469
687,0.0002372560
688,0.0002084686
689,0.0001749467
690,0.0001389745
691,0.0001030036
692,0.0000694850
693,0.0000407027
694,0.0000186178
695,0.0000047351
696,0.0000000000
697,0.0000047349
698,0.0000186166
699,0.0000406987
700,0.0000694759
701,0.0001029867
702,0.0001389471
703,0.0001749064
704,0.0002084138
705,0.0002371858
706,0.0002592616
707,0.0002731370
708,0.0002778665
709,0.0002731279
710,0.0002592443
711,0.0002371620
712,0.0002083859
713,0.0001748772
714,0.0001389193
715,0.0001029626
716,0.0000694573
717,0.0000406865
718,0.0000186104
719,0.0000047332
720,0.0000000000
721,0.0000047330
722,0.0000186091
723,0.0000406823
724,0.0000694479
725,0.0001029451
726,0.0001388910
727,0.0001748356
728,0.0002083293
729,0.0002370895
730,0.0002591563
731,0.0002730259
732,0.0002777533
733,0.0002730165
734,0.0002591385
735,0.0002370650
736,0.0002083006
737,0.0001748055
738,0.0001388623
739,0.0001029203
740,0.0000694287
741,0.0000406697
742,0.0000186027
743,0.0000047312
744,0.0000000000
745,0.0000047310
746,0.0000186014
747,0.0000406654
748,0.0000694190
749,0.0001029023
750,0.0001388331
751,0.0001747627
752,0.0002082423
753,0.0002369904
754,0.0002590478
755,0.0002729115
756,0.0002776368
757,0.0002729018
758,0.0002590294
759,0.0002369652
760,0.0002082128
761,0.0001747317
762,0.0001388036
763,0.0001028767
764,0.0000693993
765,0.0000406524
766,0.0000185948
767,0.0000047292
768,0.0000000000
769,0.0000047290
770,0.0000185935
771,0.0000406480
772,0.0000693893
773,0.0001028582
774,0.0001387736
775,0.0001746876
776,0.0002081528
777,0.0002368884
778,0.0002589362
779,0.0002727937
780,0.0002775168
781,0.0002727838
782,0.0002589173
783,0.0002368624
784,0.0002081224
785,0.0001746558
786,0.0001387432
787,0.0001028319
788,0.0000693690
789,0.0000406347
790,0.0000185867
791,0.0000047271
792,0.0000000000
793,0.0000023635
794,0.0000092927
795,0.0000203151
796,0.0000346794
797,0.0000514064
798,0.0000693562
799,0.0000873052
800,0.0001040304
801,0.0001183918
802,0.0001294107
803,0.0001363363
804,0.0001386968
805,0.0001363312
806,0.0001294010
807,0.0001183784
808,0.0001040148
809,0.0000872889
810,0.0000693406
811,0.0000513929
812,0.0000346690
813,0.0000203082
814,0.0000092892
815,0.0000023625
816,0.0000000000
817,0.0000023624
818,0.0000092885
819,0.0000203059
820,0.0000346637
821,0.0000513832
822,0.0000693247
823,0.0000872656
824,0.0001039831
825,0.0001183379
826,0.0001293518
827,0.0001362742
828,0.0001386335
829,0.0001362689
830,0.0001293418
831,0.0001183242
832,0.0001039671
833,0.0000872488
834,0.0000693087
835,0.0000513693
836,0.0000346530
837,0.0000202989
838,0.0000092849
839,0.0000023614
840,0.0000000000
841,0.0000047226
842,0.0000185683
843,0.0000405930
844,0.0000692952
845,0.0001027185
846,0.0001385849
847,0.0001744499
848,0.0002078692
849,0.0002365653
850,0.0002585827
851,0.0002724209
852,0.0002771371
853,0.0002724101
854,0.0002585622
855,0.0002365373
856,0.0002078364
857,0.0001744155
858,0.0001385521
859,0.0001026901
860,0.0000692733
861,0.0000405785
862,0.0000185610
863,0.0000047206
864,0.0000000000
865,0.0000047204
866,0.0000185595
867,0.0000405737
868,0.0000692622
869,0.0001026696
870,0.0001385188
871,0.0001743666
872,0.0002077698
873,0.0002364521
874,0.0002584587
875,0.0002722902
876,0.0002770040
877,0.0002722792
878,0.0002584378
879,0.0002364233
880,0.0002077361
881,0.0001743313
882,0.0001384851
883,0.0001026404
884,0.0000692397
885,0.0000405589
886,0.0000185520
887,0.0000047183
888,0.0000000000
889,0.0000047181
890,0.0000185505
891,0.0000405539
892,0.0000692284
893,0.0001026194
894,0.0001384511
895,0.0001742812
896,0.0002076680
897,0.0002363361
898,0.0002583318
899,0.0002721564
900,0.0002768677
901,0.0002721451
902,0.0002583104
903,0.0002363067
904,0.0002076335
905,0.0001742451
906,0.0001384166
907,0.0001025896
908,0.0000692054
909,0.0000405387
910,0.0000185428
911,0.0000047159
912,0.0000000000
913,0.0000047157
914,0.0000185412
915,0.0000405336
916,0.0000691938
917,0.0001025681
918,0.0001383817
919,0.0001741939
920,0.0002075638
921,0.0002362174
922,0.0002582020
923,0.0002720194
924,0.0002767283
925,0.0002720079
926,0.0002581801
927,0.0002361873
928,0.0002075286
929,0.0001741569
930,0.0001383465
931,0.0001025376
932,0.0000691703
933,0.0000405181
934,0.0000185333
935,0.0000047135
936,0.0000000000
937,0.0000047133
938,0.0000185317
939,0.0000405129
940,0.0000691584
941,0.0001025156
942,0.0001383108
943,0.0001741046
944,0.0002074573
945,0.0002360961
946,0.0002580692
947,0.0002718795
948,0.0002765858
949,0.0002718677
950,0.0002580468
951,0.0002360653
952,0.0002074213
953,0.0001740668
954,0.0001382748
955,0.0001024844
956,0.0000691344
957,0.0000404971
958,0.0000185237
959,0.0000047111
960,0.0000000000
961,0.0000023554
962,0.0000092610
963,0.0000202459
964,0.0000345611
965,0.0000512310
966,0.0000691192
967,0.0000870067
968,0.0001036742
969,0.0001179861
970,0.0001289668
971,0.0001358682
972,0.0001382201
973,0.0001358622
974,0.0001289554
975,0.0001179704
976,0.0001036558
977,0.0000869874
978,0.0000691008
979,0.0000512151
980,0.0000345489
981,0.0000202378
982,0.0000092569
983,0.0000023543
984,0.0000000000
985,0.0000023542
986,0.0000092561
987,0.0000202351
988,0.0000345427
989,0.0000512036
990,0.0000690822
991,0.0000869601
992,0.0001036187
993,0.0001179228
994,0.0001288976
995,0.0001357952
996,0.0001381458
997,0.0001357891
998,0.0001288859
999,0.0001179068
1000,0.0001035999
1001,0.0000869404
1002,0.0000690635
1003,0.0000511874
1004,0.0000345302
1005,0.0000202268
1006,0.0000092519
1007,0.0000023530
1008,0.0000000000
1009,0.0000047058
1010,0.0000185021
1011,0.0000404481
1012,0.0000690477
1013,0.0001023513
1014,0.0001380890
1015,0.0001738251
1016,0.0002071240
1017,0.0002357165
1018,0.0002576539
1019,0.0002714416
1020,0.0002761399
1021,0.0002714290
1022,0.0002576301
1023,0.0002356838
1024,0.0002070858
1025,0.0001737850
1026,0.0001380508
1027,0.0001023182
1028,0.0000690222
1029,0.0000404313
1030,0.0000184936
1031,0.0000047034
1032,0.0000000000
1033,0.0000047032
1034,0.0000184919
1035,0.0000404257
1036,0.0000690093
1037,0.0001022944
1038,0.0001380121
1039,0.0001737282
1040,0.0002070085
1041,0.0002355849
1042,0.0002575100
1043,0.0002712898
1044,0.0002759854
1045,0.0002712770
1046,0.0002574857
1047,0.0002355516
1048,0.0002069695
1049,0.0001736873
1050,0.0001379731
1051,0.0001022606
1052,0.0000689833
1053,0.0000404085
1054,0.0000184831
1055,0.0000047008
1056,0.0000000000
1057,0.0000047005
1058,0.0000184814
1059,0.0000404028
1060,0.0000689702
1061,0.0001022363
1062,0.0001379338
1063,0.0001736295
1064,0.0002068908
1065,0.0002354508
1066,0.0002573633
1067,0.0002711351
1068,0.0002758279
1069,0.0002711221
1070,0.0002573386
1071,0.0002354169
1072,0.0002068511
1073,0.0001735879
1074,0.0001378941
1075,0.0001022020
1076,0.0000689437
1077,0.0000403853
1078,0.0000184725
1079,0.0000046981
1080,0.0000000000
1081,0.0000046978
1082,0.0000184707
1083,0.0000403794
1084,0.0000689303
1085,0.0001021772
1086,0.0001378540
1087,0.0001735290
1088,0.0002067709
1089,0.0002353143
1090,0.0002572140
1091,0.0002709777
1092,0.0002756677
1093,0.0002709645
1094,0.0002571888
1095,0.0002352798
1096,0.0002067305
1097,0.0001734866
1098,0.0001378136
1099,0.0001021423
1100,0.0000689034
1101,0.0000403617
1102,0.0000184617
1103,0.0000046953
1104,0.0000000000
1105,0.0000046951
1106,0.0000184599
1107,0.0000403557
1108,0.0000688898
1109,0.0001021171
1110,0.0001377728
1111,0.0001734267
1112,0.0002066490
1113,0.0002351754
1114,0.0002570620
1115,0.0002708175
1116,0.0002755046
1117,0.0002708040
1118,0.0002570365
1119,0.0002351403
1120,0.0002066078
1121,0.0001733836
1122,0.0001377317
1123,0.0001020816
1124,0.0000688624
1125,0.0000403377
1126,0.0000184507
1127,0.0000046925
1128,0.0000000000
1129,0.0000023461
1130,0.0000092244
1131,0.0000201658
1132,0.0000344243
1133,0.0000510280
1134,0.0000688451
1135,0.0000866614
1136,0.0001032625
1137,0.0001175171
1138,0.0001284538
1139,0.0001353273
1140,0.0001376694
1141,0.0001353205
1142,0.0001284408
1143,0.0001174992
1144,0.0001032416
1145,0.0000866394
1146,0.0000688242
1147,0.0000510099
1148,0.0000344104
1149,0.0000201566
1150,0.0000092198
1151,0.0000023448
1152,0.0000000000
1153,0.0000023447
1154,0.0000092188
1155,0.0000201535
1156,0.0000344033
1157,0.0000509969
1158,0.0000688032
1159,0.0000866085
1160,0.0001031994
1161,0.0001174453
1162,0.0001283753
1163,0.0001352445
1164,0.0001375851
1165,0.0001352376
1166,0.0001283621
1167,0.0001174272
1168,0.0001031782
1169,0.0000865862
1170,0.0000687819
1171,0.0000509785
1172,0.0000343892
1173,0.0000201442
1174,0.0000092141
1175,0.0000023434
1176,0.0000000000
1177,0.0000046865
1178,0.0000184262
1179,0.0000402821
1180,0.0000687641
1181,0.0001019306
1182,0.0001375211
1183,0.0001731096
1184,0.0002062708
1185,0.0002347448
1186,0.0002565910
1187,0.0002703209
1188,0.0002749991
1189,0.0002703068
1190,0.0002565642
1191,0.0002347080
1192,0.0002062277
1193,0.0001730644
1194,0.0001374779
1195,0.0001018934
1196,0.0000687354
1197,0.0000402632
1198,0.0000184166
1199,0.0000046838
1200,0.0000000000
1201,0.0000046836
1202,0.0000184147
1203,0.0000402568
1204,0.0000687209
1205,0.0001018665
1206,0.0001374345
1207,0.0001730006
1208,0.0002061408
1209,0.0002345967
1210,0.0002564291
1211,0.0002701503
1212,0.0002748253
1213,0.0002701359
1214,0.0002564019
1215,0.0002345594
1216,0.0002060971
1217,0.0001729547
1218,0.0001373907
1219,0.0001018287
1220,0.0000686917
1221,0.0000402376
1222,0.0000184049
1223,0.0000046809
1224,0.0000000000
1225,0.0000046806
1226,0.0000184029
1227,0.0000402311
1228,0.0000686770
1229,0.0001018015
1230,0.0001373467
1231,0.0001728899
1232,0.0002060089
1233,0.0002344465
1234,0.0002562648
1235,0.0002699770
1236,0.0002746490
1237,0.0002699625
1238,0.0002562372
1239,0.0002344086
1240,0.0002059645
1241,0.0001728434
1242,0.0001373023
1243,0.0001017631
1244,0.0000686474
1245,0.0000402116
1246,0.0000183930
1247,0.0000046778
1248,0.0000000000
1249,0.0000046776
1250,0.0000183910
1251,0.0000402051
1252,0.0000686325
1253,0.0001017355
1254,0.0001372576
1255,0.0001727777
1256,0.0002058751
1257,0.0002342942
1258,0.0002560982
1259,0.0002698014
1260,0.0002744702
1261,0.0002697866
1262,0.0002560702
1263,0.0002342557
1264,0.0002058301
1265,0.0001727305
1266,0.0001372126
1267,0.0001016965
1268,0.0000686025
1269,0.0000401853
1270,0.0000183810
1271,0.0000046748
1272,0.0000000000
1273,0.0000046745
1274,0.0000183790
1275,0.0000401787
1276,0.0000685874
1277,0.0001016686
1278,0.0001371672
1279,0.0001726640
1280,0.0002057395
1281,0.0002341397
1282,0.0002559293
1283,0.0002696233
1284,0.0002742889
1285,0.0002696084
1286,0.0002559009
1287,0.0002341008
1288,0.0002056939
1289,0.0001726161
1290,0.0001371216
1291,0.0001016291
1292,0.0000685570
1293,0.0000401586
1294,0.0000183688
1295,0.0000046717
1296,0.0000000000
1297,0.0000023357
1298,0.0000091834
1299,0.0000200760
1300,0.0000342708
1301,0.0000508004
1302,0.0000685379
1303,0.0000862743
1304,0.0001028010
1305,0.0001169916
1306,0.0001278791
1307,0.0001347215
1308,0.0001370527
1309,0.0001347139
1310,0.0001278647
1311,0.0001169719
1312,0.0001027779
1313,0.0000862501
1314,0.0000685148
1315,0.0000507804
1316,0.0000342554
1317,0.0000200658
1318,0.0000091782
1319,0.0000023343
1320,0.0000000000
1321,0.0000023341
1322,0.0000091772
1323,0.0000200624
1324,0.0000342477
1325,0.0000507660
1326,0.0000684915
1327,0.0000862160
1328,0.0001027314
1329,0.0001169124
1330,0.0001277924
1331,0.0001346301
1332,0.0001369597
1333,0.0001346225
1334,0.0001277778
1335,0.0001168924
1336,0.0001027081
1337,0.0000861914
1338,0.0000684681
1339,0.0000507458
1340,0.0000342321
1341,0.0000200521
1342,0.0000091719
1343,0.0000023327
1344,0.0000000000
1345,0.0000046651
1346,0.0000183418
1347,0.0000400974
1348,0.0000684485
1349,0.0001014626
1350,0.0001368892
1351,0.0001723138
1352,0.0002053220
1353,0.0002336643
1354,0.0002554093
1355,0.0002690753
1356,0.0002737311
1357,0.0002690598
1358,0.0002553799
1359,0.0002336239
1360,0.0002052746
1361,0.0001722641
1362,0.0001368419
1363,0.0001014216
1364,0.0000684170
1365,0.0000400766
1366,0.0000183312
1367,0.0000046621
1368,0.0000000000
1369,0.0000046618
1370,0.0000183291
1371,0.0000400696
1372,0.0000684011
1373,0.0001013922
1374,0.0001367942
1375,0.0001721942
1376,0.0002051794
1377,0.0002335020
1378,0.0002552318
1379,0.0002688882
1380,0.0002735407
1381,0.0002688725
1382,0.0002552020
1383,0.0002334611
1384,0.0002051315
1385,0.0001721439
1386,0.0001367463
1387,0.0001013508
1388,0.0000683692
1389,0.0000400486
1390,0.0000183184
1391,0.0000046588
1392,0.0000000000
1393,0.0000046586
1394,0.0000183162
1395,0.0000400415
1396,0.0000683531
1397,0.0001013211
1398,0.0001366982
1399,0.0001720732
1400,0.0002050352
1401,0.0002333378
1402,0.0002550522
1403,0.0002686989
1404,0.0002733480
1405,0.0002686830
1406,0.0002550221
1407,0.0002332965
1408,0.0002049868
1409,0.0001720224
1410,0.0001366498
1411,0.0001012792
1412,0.0000683208
1413,0.0000400202
1414,0.0000183054
1415,0.0000046555
1416,0.0000000000
1417,0.0000046553
1418,0.0000183033
1419,0.0000400131
1420,0.0000683046
1421,0.0001012491
1422,0.0001366011
1423,0.0001719509
1424,0.0002048894
1425,0.0002331718
1426,0.0002548707
1427,0.0002685076
1428,0.0002731533
1429,0.0002684915
1430,0.0002548403
1431,0.0002331300
1432,0.0002048405
1433,0.0001718996
1434,0.0001365521
1435,0.0001012068
1436,0.0000682720
1437,0.0000399916
1438,0.0000182923
1439,0.0000046522
1440,0.0000000000
1441,0.0000046519
1442,0.0000182901
1443,0.0000399844
1444,0.0000682556
1445,0.0001011764
1446,0.0001365029
1447,0.0001718273
1448,0.0002047421
1449,0.0002330040
1450,0.0002546873
1451,0.0002683142
1452,0.0002729565
1453,0.0002682980
1454,0.0002546565
1455,0.0002329618
1456,0.0002046926
1457,0.0001717755
1458,0.0001364535
1459,0.0001011337
1460,0.0000682226
1461,0.0000399627
1462,0.0000182791
1463,0.0000046488
1464,0.0000000000
1465,0.0000023243
1466,0.0000091384
1467,0.0000199777
1468,0.0000341030
1469,0.0000505515
1470,0.0000682019
1471,0.0000858512
1472,0.0001022966
1473,0.0001164173
1474,0.0001272510
1475,0.0001340595
1476,0.0001363789
1477,0.0001340513
1478,0.0001272354
1479,0.0001163960
1480,0.0001022717
1481,0.0000858250
1482,0.0000681769
1483,0.0000505299
1484,0.0000340864
1485,0.0000199667
1486,0.0000091329
1487,0.0000023227
1488,0.0000000000
1489,0.0000023226
1490,0.0000091317
1491,0.0000199631
1492,0.0000340780
1493,0.0000505144
1494,0.0000681518
1495,0.0000857882
1496,0.0001022215
1497,0.0001163317
1498,0.0001271574
