hour,value
1014,0.00016603976775281492
1015,0.00020275740106930084
1016,0.00020795749408572032
1017,0.00020750236047466217
1018,0.00020946712182059982
1019,0.00019618398266466814
1020,0.00019869078357525542
1021,0.00020044026117597402
1022,0.00019354774735511483
1023,0.000190224453123703
1024,0.0001774297307099922
1025,0.000168104114340406
1026,0.00015709690739159973
1027,0.00014891110618841862
1028,0.0001426285189537076
1029,0.0001392669227062752
1030,0.00014045507765841653
1031,0.00013482045487403963
1032,0.0001357927977772927
1033,0.00013271199493006621
1034,0.00013265890041130667
1035,0.00012799001673431722
1036,0.000133073090487998
1037,0.0001400334913303557
1038,0.00017459221170245496
1039,0.00019864085887851137
1040,0.0002146135920145905
1041,0.00021312536057831562
1042,0.00021097410803713304
1043,0.00020446540683198336
1044,0.00020566756183135982
1045,0.00020394080128841897
1046,0.00020036022317008277
1047,0.00018914460042375773
1048,0.0001739339453305705
1049,0.00015861102570766784
1050,0.0001520199091301153
1051,0.00015166990794923774
1052,0.00014607807776207
1053,0.00014398388201716631
1054,0.000139378923084156
1055,0.00013754386028901907
1056,0.00013203523792975805
1057,0.00013163134977461707
1058,0.00013115402740945044
1059,0.00012615918036853425
1060,0.00013166093478009501
1061,0.0001379572579102065
1062,0.0001726852996083001
1063,0.00020047592167364835
1064,0.0002088490065275783
1065,0.00020941059332799014
1066,0.00020558356154794924
1067,0.00019291483955935436
1068,0.00019655458768864643
1069,0.00019892350134155968
1070,0.00020089486648336292
1071,0.0001955674522826544
1072,0.00018360375154067253
1073,0.00016963170440003995
1074,0.00015745271991283904
1075,0.0001490106914300721
1076,0.00014319670954998507
1077,0.00014195229025706866
1078,0.00013771555898152503
1079,0.00013940084768642984
1080,0.00013173489729378988
1081,0.00013043844008945246
1082,0.00012843220690547877
1083,0.00012684729589773129
1084,0.00013090678129224184
1085,0.00014104704191981023
1086,0.00017178876828158427
1087,0.00019376937074436486
1088,0.00020571801483177315
1089,0.00020742496398711718
1090,0.0001989002559801127
1091,0.0001886049382256197
1092,0.00019215910116049344
1093,0.00019040962355977483
1094,0.00019143955156297605
1095,0.00018966075310861415
1096,0.0001779281852219288
1097,0.00016273813397184227
1098,0.0001525532316842223
1099,0.000147804045849507
1100,0.00014278885911732473
1101,0.00013891269509604362
1102,0.00013651446058948706
1103,0.00013412230157512682
1104,0.0001301367786943112
1105,0.00013294339193719733
1106,0.0001310750460108977
1107,0.0001257214807785613
1108,0.0001308732340092445
1109,0.00013701714153077762
1110,0.00016242141592212738
1111,0.0001844355656679053
1112,0.00019090490824969593
1113,0.00019213295012886558
1114,0.00019153385376793704
1115,0.00018011404165344717
1116,0.00018014785308827913
1117,0.00017293809291403584
1118,0.0001676505656403556
1119,0.00015712834145992005
1120,0.00014784525353570845
1121,0.00013216440817688944
1122,0.00011903236387036306
1123,0.00011504736929321665
1124,0.0001104807123762269
1125,0.00010950757701746994
1126,0.00010546156336652525
